bay,pH,EC
203,6.1,2.9
203,6.1,2.9
203,6.1,2.9
203,6.1,2.9
203,6.1,2.9
203,6.1,2.9
203,6.1,2.9
203,6.1,2.9
203,6.1,2.9
203,6.1,2.9
203,6.1,2.9
203,6.1,2.9
203,6.1,2.9
203,6.1,2.9
203,6.1,2.9
204,6.4,2.6
204,6.4,2.6
204,6.4,2.6
204,6.4,2.6
204,6.4,2.6
204,6.4,2.6
204,6.4,2.6
204,6.4,2.6
204,6.4,2.6
204,6.4,2.6
204,6.4,2.6
204,6.4,2.6
204,6.4,2.6
204,6.4,2.6
204,6.4,2.6
204,6.4,2.6
204,6.4,2.6
204,6.4,2.6
205,6,2.5
205,6,2.5
205,6,2.5
205,6,2.5
205,6,2.5
205,6,2.5
205,6,2.5
205,6,2.5
205,6,2.5
205,6,2.5
205,6,2.5
205,6,2.5
205,6,2.5
205,6,2.5
205,6,2.5
205,6,2.5
205,6,2.5
205,6,2.5
206,6.3,2.5
206,6.3,2.5
206,6.3,2.5
206,6.3,2.5
206,6.3,2.5
206,6.3,2.5
206,6.3,2.5
206,6.3,2.5
206,6.3,2.5
206,6.3,2.5
206,6.3,2.5
206,6.3,2.5
206,6.3,2.5
206,6.3,2.5
206,6.3,2.5
206,6.3,2.5
206,6.3,2.5
206,6.3,2.5
207,6.2,2.5
207,6.2,2.5
207,6.2,2.5
207,6.2,2.5
207,6.2,2.5
207,6.2,2.5
207,6.2,2.5
207,6.2,2.5
207,6.2,2.5
207,6.2,2.5
207,6.2,2.5
207,6.2,2.5
207,6.2,2.5
207,6.2,2.5
207,6.2,2.5
207,6.2,2.5
207,6.2,2.5
207,6.2,2.5
208,6.3,2.7
208,6.3,2.7
208,6.3,2.7
208,6.3,2.7
208,6.3,2.7
208,6.3,2.7
208,6.3,2.7
208,6.3,2.7
208,6.3,2.7
208,6.3,2.7
208,6.3,2.7
208,6.3,2.7
208,6.3,2.7
208,6.3,2.7
208,6.3,2.7
208,6.3,2.7
208,6.3,2.7
208,6.3,2.7
209,6.3,1.9
209,6.3,1.9
209,6.3,1.9
209,6.3,1.9
209,6.3,1.9
209,6.3,1.9
209,6.3,1.9
209,6.3,1.9
209,6.3,1.9
209,6.3,1.9
209,6.3,1.9
209,6.3,1.9
209,6.3,1.9
209,6.3,1.9
209,6.3,1.9
209,6.3,1.9
209,6.3,1.9
209,6.3,1.9
210,6.3,2.9
210,6.3,2.9
210,6.3,2.9
210,6.3,2.9
210,6.3,2.9
210,6.3,2.9
210,6.3,2.9
210,6.3,2.9
210,6.3,2.9
210,6.3,2.9
210,6.3,2.9
210,6.3,2.9
210,6.3,2.9
210,6.3,2.9
210,6.3,2.9
210,6.3,2.9
210,6.3,2.9
210,6.3,2.9
201,5.9,2.9
201,5.9,2.9
201,5.9,2.9
201,5.9,2.9
201,5.9,2.9
201,5.9,2.9
201,5.9,2.9
201,5.9,2.9
201,5.9,2.9
201,5.9,2.9
201,5.9,2.9
201,5.9,2.9
201,5.9,2.9
201,5.9,2.9
201,5.9,2.9
201,5.9,2.9
201,5.9,2.9
201,5.9,2.9
202,6.2,3
202,6.2,3
202,6.2,3
202,6.2,3
202,6.2,3
202,6.2,3
202,6.2,3
202,6.2,3
202,6.2,3
202,6.2,3
202,6.2,3
202,6.2,3
202,6.2,3
202,6.2,3
202,6.2,3
202,6.2,3
202,6.2,3
202,6.2,3
203,6.1,3
203,6.1,3
203,6.1,3
203,6.1,3
203,6.1,3
203,6.1,3
203,6.1,3
203,6.1,3
203,6.1,3
203,6.1,3
203,6.1,3
203,6.1,3
203,6.1,3
203,6.1,3
203,6.1,3
203,6.1,3
203,6.1,3
203,6.1,3
204,6.4,2.8
204,6.4,2.8
204,6.4,2.8
204,6.4,2.8
204,6.4,2.8
204,6.4,2.8
204,6.4,2.8
204,6.4,2.8
204,6.4,2.8
204,6.4,2.8
204,6.4,2.8
204,6.4,2.8
204,6.4,2.8
204,6.4,2.8
204,6.4,2.8
204,6.4,2.8
204,6.4,2.8
204,6.4,2.8
205,6.1,2.8
205,6.1,2.8
205,6.1,2.8
205,6.1,2.8
205,6.1,2.8
205,6.1,2.8
205,6.1,2.8
205,6.1,2.8
205,6.1,2.8
205,6.1,2.8
205,6.1,2.8
205,6.1,2.8
205,6.1,2.8
205,6.1,2.8
205,6.1,2.8
205,6.1,2.8
205,6.1,2.8
205,6.1,2.8
206,6.3,2.6
206,6.3,2.6
206,6.3,2.6
206,6.3,2.6
206,6.3,2.6
206,6.3,2.6
206,6.3,2.6
206,6.3,2.6
206,6.3,2.6
206,6.3,2.6
206,6.3,2.6
206,6.3,2.6
206,6.3,2.6
206,6.3,2.6
206,6.3,2.6
206,6.3,2.6
206,6.3,2.6
206,6.3,2.6
207,6.3,2.6
207,6.3,2.6
207,6.3,2.6
207,6.3,2.6
207,6.3,2.6
207,6.3,2.6
207,6.3,2.6
207,6.3,2.6
207,6.3,2.6
207,6.3,2.6
207,6.3,2.6
207,6.3,2.6
207,6.3,2.6
207,6.3,2.6
207,6.3,2.6
207,6.3,2.6
207,6.3,2.6
207,6.3,2.6
208,6.4,2.9
208,6.4,2.9
208,6.4,2.9
208,6.4,2.9
208,6.4,2.9
208,6.4,2.9
208,6.4,2.9
208,6.4,2.9
208,6.4,2.9
208,6.4,2.9
208,6.4,2.9
208,6.4,2.9
208,6.4,2.9
208,6.4,2.9
208,6.4,2.9
208,6.4,2.9
208,6.4,2.9
208,6.4,2.9
209,6.4,2
209,6.4,2
209,6.4,2
209,6.4,2
209,6.4,2
209,6.4,2
209,6.4,2
209,6.4,2
209,6.4,2
209,6.4,2
209,6.4,2
209,6.4,2
209,6.4,2
209,6.4,2
209,6.4,2
209,6.4,2
209,6.4,2
209,6.4,2
210,6.4,2.4
210,6.4,2.4
210,6.4,2.4
210,6.4,2.4
210,6.4,2.4
210,6.4,2.4
210,6.4,2.4
210,6.4,2.4
210,6.4,2.4
210,6.4,2.4
210,6.4,2.4
210,6.4,2.4
210,6.4,2.4
210,6.4,2.4
210,6.4,2.4
210,6.4,2.4
210,6.4,2.4
210,6.4,2.4
201,6,2.6
201,6,2.6
201,6,2.6
201,6,2.6
201,6,2.6
201,6,2.6
201,6,2.6
201,6,2.6
201,6,2.6
201,6,2.6
201,6,2.6
201,6,2.6
201,6,2.6
201,6,2.6
201,6,2.6
201,6,2.6
201,6,2.6
201,6,2.6
202,6.2,2.8
202,6.2,2.8
202,6.2,2.8
202,6.2,2.8
202,6.2,2.8
202,6.2,2.8
202,6.2,2.8
202,6.2,2.8
202,6.2,2.8
202,6.2,2.8
202,6.2,2.8
202,6.2,2.8
202,6.2,2.8
202,6.2,2.8
202,6.2,2.8
202,6.2,2.8
202,6.2,2.8
202,6.2,2.8
203,6.2,2.8
203,6.2,2.8
203,6.2,2.8
203,6.2,2.8
203,6.2,2.8
203,6.2,2.8
203,6.2,2.8
203,6.2,2.8
203,6.2,2.8
203,6.2,2.8
203,6.2,2.8
203,6.2,2.8
203,6.2,2.8
203,6.2,2.8
203,6.2,2.8
203,6.2,2.8
203,6.2,2.8
203,6.2,2.8
204,6.3,2.6
204,6.3,2.6
204,6.3,2.6
204,6.3,2.6
204,6.3,2.6
204,6.3,2.6
204,6.3,2.6
204,6.3,2.6
204,6.3,2.6
204,6.3,2.6
204,6.3,2.6
204,6.3,2.6
204,6.3,2.6
204,6.3,2.6
204,6.3,2.6
204,6.3,2.6
204,6.3,2.6
204,6.3,2.6
205,6.2,2.5
205,6.2,2.5
205,6.2,2.5
205,6.2,2.5
205,6.2,2.5
205,6.2,2.5
205,6.2,2.5
205,6.2,2.5
205,6.2,2.5
205,6.2,2.5
205,6.2,2.5
205,6.2,2.5
205,6.2,2.5
205,6.2,2.5
205,6.2,2.5
205,6.2,2.5
205,6.2,2.5
205,6.2,2.5
206,6.3,2.5
206,6.3,2.5
206,6.3,2.5
206,6.3,2.5
206,6.3,2.5
206,6.3,2.5
206,6.3,2.5
206,6.3,2.5
206,6.3,2.5
206,6.3,2.5
206,6.3,2.5
206,6.3,2.5
206,6.3,2.5
206,6.3,2.5
206,6.3,2.5
206,6.3,2.5
206,6.3,2.5
206,6.3,2.5
207,6.3,2.5
207,6.3,2.5
207,6.3,2.5
207,6.3,2.5
207,6.3,2.5
207,6.3,2.5
207,6.3,2.5
207,6.3,2.5
207,6.3,2.5
207,6.3,2.5
207,6.3,2.5
207,6.3,2.5
207,6.3,2.5
207,6.3,2.5
207,6.3,2.5
207,6.3,2.5
207,6.3,2.5
207,6.3,2.5
208,6.4,2.6
208,6.4,2.6
208,6.4,2.6
208,6.4,2.6
208,6.4,2.6
208,6.4,2.6
208,6.4,2.6
208,6.4,2.6
208,6.4,2.6
208,6.4,2.6
208,6.4,2.6
208,6.4,2.6
208,6.4,2.6
208,6.4,2.6
208,6.4,2.6
208,6.4,2.6
208,6.4,2.6
208,6.4,2.6
209,6.3,2
209,6.3,2
209,6.3,2
209,6.3,2
209,6.3,2
209,6.3,2
209,6.3,2
209,6.3,2
209,6.3,2
209,6.3,2
209,6.3,2
209,6.3,2
209,6.3,2
209,6.3,2
209,6.3,2
209,6.3,2
209,6.3,2
209,6.3,2
210,6.3,2.8
210,6.3,2.8
210,6.3,2.8
210,6.3,2.8
210,6.3,2.8
210,6.3,2.8
210,6.3,2.8
210,6.3,2.8
210,6.3,2.8
210,6.3,2.8
210,6.3,2.8
210,6.3,2.8
210,6.3,2.8
210,6.3,2.8
210,6.3,2.8
210,6.3,2.8
210,6.3,2.8
210,6.3,2.8
201,6.2,2.8
201,6.2,2.8
201,6.2,2.8
201,6.2,2.8
201,6.2,2.8
201,6.2,2.8
201,6.2,2.8
201,6.2,2.8
201,6.2,2.8
201,6.2,2.8
201,6.2,2.8
201,6.2,2.8
201,6.2,2.8
201,6.2,2.8
201,6.2,2.8
201,6.2,2.8
201,6.2,2.8
201,6.2,2.8
202,6.6,3.2
202,6.6,3.2
202,6.6,3.2
202,6.6,3.2
202,6.6,3.2
202,6.6,3.2
202,6.6,3.2
202,6.6,3.2
202,6.6,3.2
202,6.6,3.2
202,6.6,3.2
202,6.6,3.2
202,6.6,3.2
202,6.6,3.2
202,6.6,3.2
202,6.6,3.2
202,6.6,3.2
202,6.6,3.2
203,6.5,3
203,6.5,3
203,6.5,3
203,6.5,3
203,6.5,3
203,6.5,3
203,6.5,3
203,6.5,3
203,6.5,3
203,6.5,3
203,6.5,3
203,6.5,3
203,6.5,3
203,6.5,3
203,6.5,3
203,6.5,3
203,6.5,3
203,6.5,3
204,6.8,3
204,6.8,3
204,6.8,3
204,6.8,3
204,6.8,3
204,6.8,3
204,6.8,3
204,6.8,3
204,6.8,3
204,6.8,3
204,6.8,3
204,6.8,3
204,6.8,3
204,6.8,3
204,6.8,3
204,6.8,3
204,6.8,3
204,6.8,3
205,6.3,2.6
205,6.3,2.6
205,6.3,2.6
205,6.3,2.6
205,6.3,2.6
205,6.3,2.6
205,6.3,2.6
205,6.3,2.6
205,6.3,2.6
205,6.3,2.6
205,6.3,2.6
205,6.3,2.6
205,6.3,2.6
205,6.3,2.6
205,6.3,2.6
205,6.3,2.6
205,6.3,2.6
205,6.3,2.6
206,6.7,2.8
206,6.7,2.8
206,6.7,2.8
206,6.7,2.8
206,6.7,2.8
206,6.7,2.8
206,6.7,2.8
206,6.7,2.8
206,6.7,2.8
206,6.7,2.8
206,6.7,2.8
206,6.7,2.8
206,6.7,2.8
206,6.7,2.8
206,6.7,2.8
206,6.7,2.8
206,6.7,2.8
206,6.7,2.8
207,6.6,2.7
207,6.6,2.7
207,6.6,2.7
207,6.6,2.7
207,6.6,2.7
207,6.6,2.7
207,6.6,2.7
207,6.6,2.7
207,6.6,2.7
207,6.6,2.7
207,6.6,2.7
207,6.6,2.7
207,6.6,2.7
207,6.6,2.7
207,6.6,2.7
207,6.6,2.7
207,6.6,2.7
207,6.6,2.7
208,6.7,3
208,6.7,3
208,6.7,3
208,6.7,3
208,6.7,3
208,6.7,3
208,6.7,3
208,6.7,3
208,6.7,3
208,6.7,3
208,6.7,3
208,6.7,3
208,6.7,3
208,6.7,3
208,6.7,3
208,6.7,3
208,6.7,3
208,6.7,3
209,6.7,2.3
209,6.7,2.3
209,6.7,2.3
209,6.7,2.3
209,6.7,2.3
209,6.7,2.3
209,6.7,2.3
209,6.7,2.3
209,6.7,2.3
209,6.7,2.3
209,6.7,2.3
209,6.7,2.3
209,6.7,2.3
209,6.7,2.3
209,6.7,2.3
209,6.7,2.3
209,6.7,2.3
209,6.7,2.3
210,6.6,3.3
210,6.6,3.3
210,6.6,3.3
210,6.6,3.3
210,6.6,3.3
210,6.6,3.3
210,6.6,3.3
210,6.6,3.3
210,6.6,3.3
210,6.6,3.3
210,6.6,3.3
210,6.6,3.3
210,6.6,3.3
210,6.6,3.3
210,6.6,3.3
210,6.6,3.3
210,6.6,3.3
210,6.6,3.3
201,6,2.9
201,6,2.9
201,6,2.9
201,6,2.9
201,6,2.9
201,6,2.9
201,6,2.9
201,6,2.9
201,6,2.9
201,6,2.9
201,6,2.9
201,6,2.9
201,6,2.9
201,6,2.9
201,6,2.9
201,6,2.9
201,6,2.9
201,6,2.9
202,6.2,3.4
202,6.2,3.4
202,6.2,3.4
202,6.2,3.4
202,6.2,3.4
202,6.2,3.4
202,6.2,3.4
202,6.2,3.4
202,6.2,3.4
202,6.2,3.4
202,6.2,3.4
202,6.2,3.4
202,6.2,3.4
202,6.2,3.4
202,6.2,3.4
202,6.2,3.4
202,6.2,3.4
202,6.2,3.4
203,6.3,3
203,6.3,3
203,6.3,3
203,6.3,3
203,6.3,3
203,6.3,3
203,6.3,3
203,6.3,3
203,6.3,3
203,6.3,3
203,6.3,3
203,6.3,3
203,6.3,3
203,6.3,3
203,6.3,3
203,6.3,3
203,6.3,3
203,6.3,3
204,6.4,3.1
204,6.4,3.1
204,6.4,3.1
204,6.4,3.1
204,6.4,3.1
204,6.4,3.1
204,6.4,3.1
204,6.4,3.1
204,6.4,3.1
204,6.4,3.1
204,6.4,3.1
204,6.4,3.1
204,6.4,3.1
204,6.4,3.1
204,6.4,3.1
204,6.4,3.1
204,6.4,3.1
204,6.4,3.1
205,6.2,2.7
205,6.2,2.7
205,6.2,2.7
205,6.2,2.7
205,6.2,2.7
205,6.2,2.7
205,6.2,2.7
205,6.2,2.7
205,6.2,2.7
205,6.2,2.7
205,6.2,2.7
205,6.2,2.7
205,6.2,2.7
205,6.2,2.7
205,6.2,2.7
205,6.2,2.7
205,6.2,2.7
205,6.2,2.7
206,6.3,2
206,6.3,2
206,6.3,2
206,6.3,2
206,6.3,2
206,6.3,2
206,6.3,2
206,6.3,2
206,6.3,2
206,6.3,2
206,6.3,2
206,6.3,2
206,6.3,2
206,6.3,2
206,6.3,2
206,6.3,2
206,6.3,2
206,6.3,2
207,6.3,2.9
207,6.3,2.9
207,6.3,2.9
207,6.3,2.9
207,6.3,2.9
207,6.3,2.9
207,6.3,2.9
207,6.3,2.9
207,6.3,2.9
207,6.3,2.9
207,6.3,2.9
207,6.3,2.9
207,6.3,2.9
207,6.3,2.9
207,6.3,2.9
207,6.3,2.9
207,6.3,2.9
207,6.3,2.9
208,6.4,3.1
208,6.4,3.1
208,6.4,3.1
208,6.4,3.1
208,6.4,3.1
208,6.4,3.1
208,6.4,3.1
208,6.4,3.1
208,6.4,3.1
208,6.4,3.1
208,6.4,3.1
208,6.4,3.1
208,6.4,3.1
208,6.4,3.1
208,6.4,3.1
208,6.4,3.1
208,6.4,3.1
208,6.4,3.1
209,6.4,2.3
209,6.4,2.3
209,6.4,2.3
209,6.4,2.3
209,6.4,2.3
209,6.4,2.3
209,6.4,2.3
209,6.4,2.3
209,6.4,2.3
209,6.4,2.3
209,6.4,2.3
209,6.4,2.3
209,6.4,2.3
209,6.4,2.3
209,6.4,2.3
209,6.4,2.3
209,6.4,2.3
209,6.4,2.3
210,6.4,3.4
210,6.4,3.4
210,6.4,3.4
210,6.4,3.4
210,6.4,3.4
210,6.4,3.4
210,6.4,3.4
210,6.4,3.4
210,6.4,3.4
210,6.4,3.4
210,6.4,3.4
210,6.4,3.4
210,6.4,3.4
210,6.4,3.4
210,6.4,3.4
210,6.4,3.4
210,6.4,3.4
210,6.4,3.4
201,6,2.3
201,6,2.3
201,6,2.3
201,6,2.3
201,6,2.3
201,6,2.3
201,6,2.3
201,6,2.3
201,6,2.3
201,6,2.3
201,6,2.3
201,6,2.3
201,6,2.3
201,6,2.3
201,6,2.3
201,6,2.3
201,6,2.3
201,6,2.3
202,6.3,2.6
202,6.3,2.6
202,6.3,2.6
202,6.3,2.6
202,6.3,2.6
202,6.3,2.6
202,6.3,2.6
202,6.3,2.6
202,6.3,2.6
202,6.3,2.6
202,6.3,2.6
202,6.3,2.6
202,6.3,2.6
202,6.3,2.6
202,6.3,2.6
202,6.3,2.6
202,6.3,2.6
202,6.3,2.6
203,6.3,2.3
203,6.3,2.3
203,6.3,2.3
203,6.3,2.3
203,6.3,2.3
203,6.3,2.3
203,6.3,2.3
203,6.3,2.3
203,6.3,2.3
203,6.3,2.3
203,6.3,2.3
203,6.3,2.3
203,6.3,2.3
203,6.3,2.3
203,6.3,2.3
203,6.3,2.3
203,6.3,2.3
203,6.3,2.3
204,6.5,2.4
204,6.5,2.4
204,6.5,2.4
204,6.5,2.4
204,6.5,2.4
204,6.5,2.4
204,6.5,2.4
204,6.5,2.4
204,6.5,2.4
204,6.5,2.4
204,6.5,2.4
204,6.5,2.4
204,6.5,2.4
204,6.5,2.4
204,6.5,2.4
204,6.5,2.4
204,6.5,2.4
204,6.5,2.4
205,6.2,2.1
205,6.2,2.1
205,6.2,2.1
205,6.2,2.1
205,6.2,2.1
205,6.2,2.1
205,6.2,2.1
205,6.2,2.1
205,6.2,2.1
205,6.2,2.1
205,6.2,2.1
205,6.2,2.1
205,6.2,2.1
205,6.2,2.1
205,6.2,2.1
205,6.2,2.1
205,6.2,2.1
205,6.2,2.1
206,6.4,2.3
206,6.4,2.3
206,6.4,2.3
206,6.4,2.3
206,6.4,2.3
206,6.4,2.3
206,6.4,2.3
206,6.4,2.3
206,6.4,2.3
206,6.4,2.3
206,6.4,2.3
206,6.4,2.3
206,6.4,2.3
206,6.4,2.3
206,6.4,2.3
206,6.4,2.3
206,6.4,2.3
206,6.4,2.3
207,6.4,2
207,6.4,2
207,6.4,2
207,6.4,2
207,6.4,2
207,6.4,2
207,6.4,2
207,6.4,2
207,6.4,2
207,6.4,2
207,6.4,2
207,6.4,2
207,6.4,2
207,6.4,2
207,6.4,2
207,6.4,2
207,6.4,2
207,6.4,2
208,6.5,2.5
208,6.5,2.5
208,6.5,2.5
208,6.5,2.5
208,6.5,2.5
208,6.5,2.5
208,6.5,2.5
208,6.5,2.5
208,6.5,2.5
208,6.5,2.5
208,6.5,2.5
208,6.5,2.5
208,6.5,2.5
208,6.5,2.5
208,6.5,2.5
208,6.5,2.5
208,6.5,2.5
208,6.5,2.5
209,6.4,1.8
209,6.4,1.8
209,6.4,1.8
209,6.4,1.8
209,6.4,1.8
209,6.4,1.8
209,6.4,1.8
209,6.4,1.8
209,6.4,1.8
209,6.4,1.8
209,6.4,1.8
209,6.4,1.8
209,6.4,1.8
209,6.4,1.8
209,6.4,1.8
209,6.4,1.8
209,6.4,1.8
209,6.4,1.8
210,6.4,2.6
210,6.4,2.6
210,6.4,2.6
210,6.4,2.6
210,6.4,2.6
210,6.4,2.6
210,6.4,2.6
210,6.4,2.6
210,6.4,2.6
210,6.4,2.6
210,6.4,2.6
210,6.4,2.6
210,6.4,2.6
210,6.4,2.6
210,6.4,2.6
210,6.4,2.6
210,6.4,2.6
210,6.4,2.6
201,5.9,2.3
201,5.9,2.3
201,5.9,2.3
201,5.9,2.3
201,5.9,2.3
201,5.9,2.3
201,5.9,2.3
201,5.9,2.3
201,5.9,2.3
201,5.9,2.3
201,5.9,2.3
201,5.9,2.3
201,5.9,2.3
201,5.9,2.3
201,5.9,2.3
201,5.9,2.3
201,5.9,2.3
201,5.9,2.3
202,6.3,2.7
202,6.3,2.7
202,6.3,2.7
202,6.3,2.7
202,6.3,2.7
202,6.3,2.7
202,6.3,2.7
202,6.3,2.7
202,6.3,2.7
202,6.3,2.7
202,6.3,2.7
202,6.3,2.7
202,6.3,2.7
202,6.3,2.7
202,6.3,2.7
202,6.3,2.7
202,6.3,2.7
202,6.3,2.7
203,6.3,2.4
203,6.3,2.4
203,6.3,2.4
203,6.3,2.4
203,6.3,2.4
203,6.3,2.4
203,6.3,2.4
203,6.3,2.4
203,6.3,2.4
203,6.3,2.4
203,6.3,2.4
203,6.3,2.4
203,6.3,2.4
203,6.3,2.4
203,6.3,2.4
203,6.3,2.4
203,6.3,2.4
203,6.3,2.4
204,6.5,2.4
204,6.5,2.4
204,6.5,2.4
204,6.5,2.4
204,6.5,2.4
204,6.5,2.4
204,6.5,2.4
204,6.5,2.4
204,6.5,2.4
204,6.5,2.4
204,6.5,2.4
204,6.5,2.4
204,6.5,2.4
204,6.5,2.4
204,6.5,2.4
204,6.5,2.4
204,6.5,2.4
204,6.5,2.4
205,6.2,2.2
205,6.2,2.2
205,6.2,2.2
205,6.2,2.2
205,6.2,2.2
205,6.2,2.2
205,6.2,2.2
205,6.2,2.2
205,6.2,2.2
205,6.2,2.2
205,6.2,2.2
205,6.2,2.2
205,6.2,2.2
205,6.2,2.2
205,6.2,2.2
205,6.2,2.2
205,6.2,2.2
205,6.2,2.2
206,6.3,2.4
206,6.3,2.4
206,6.3,2.4
206,6.3,2.4
206,6.3,2.4
206,6.3,2.4
206,6.3,2.4
206,6.3,2.4
206,6.3,2.4
206,6.3,2.4
206,6.3,2.4
206,6.3,2.4
206,6.3,2.4
206,6.3,2.4
206,6.3,2.4
206,6.3,2.4
206,6.3,2.4
206,6.3,2.4
207,6.4,2
207,6.4,2
207,6.4,2
207,6.4,2
207,6.4,2
207,6.4,2
207,6.4,2
207,6.4,2
207,6.4,2
207,6.4,2
207,6.4,2
207,6.4,2
207,6.4,2
207,6.4,2
207,6.4,2
207,6.4,2
207,6.4,2
207,6.4,2
208,6.4,2.5
208,6.4,2.5
208,6.4,2.5
208,6.4,2.5
208,6.4,2.5
208,6.4,2.5
208,6.4,2.5
208,6.4,2.5
208,6.4,2.5
208,6.4,2.5
208,6.4,2.5
208,6.4,2.5
208,6.4,2.5
208,6.4,2.5
208,6.4,2.5
208,6.4,2.5
208,6.4,2.5
208,6.4,2.5
209,6.4,1.8
209,6.4,1.8
209,6.4,1.8
209,6.4,1.8
209,6.4,1.8
209,6.4,1.8
209,6.4,1.8
209,6.4,1.8
209,6.4,1.8
209,6.4,1.8
209,6.4,1.8
209,6.4,1.8
209,6.4,1.8
209,6.4,1.8
209,6.4,1.8
209,6.4,1.8
209,6.4,1.8
209,6.4,1.8
210,6.3,2.3
210,6.3,2.3
210,6.3,2.3
210,6.3,2.3
210,6.3,2.3
210,6.3,2.3
210,6.3,2.3
210,6.3,2.3
210,6.3,2.3
210,6.3,2.3
210,6.3,2.3
210,6.3,2.3
210,6.3,2.3
210,6.3,2.3
210,6.3,2.3
210,6.3,2.3
210,6.3,2.3
210,6.3,2.3
201,6.3,2.5
201,6.3,2.5
201,6.3,2.5
201,6.3,2.5
201,6.3,2.5
201,6.3,2.5
201,6.3,2.5
201,6.3,2.5
201,6.3,2.5
201,6.3,2.5
201,6.3,2.5
201,6.3,2.5
201,6.3,2.5
201,6.3,2.5
201,6.3,2.5
201,6.3,2.5
201,6.3,2.5
201,6.3,2.5
202,6.6,3.7
202,6.6,3.7
202,6.6,3.7
202,6.6,3.7
202,6.6,3.7
202,6.6,3.7
202,6.6,3.7
202,6.6,3.7
202,6.6,3.7
202,6.6,3.7
202,6.6,3.7
202,6.6,3.7
202,6.6,3.7
202,6.6,3.7
202,6.6,3.7
202,6.6,3.7
202,6.6,3.7
202,6.6,3.7
203,6.8,2.6
203,6.8,2.6
203,6.8,2.6
203,6.8,2.6
203,6.8,2.6
203,6.8,2.6
203,6.8,2.6
203,6.8,2.6
203,6.8,2.6
203,6.8,2.6
203,6.8,2.6
203,6.8,2.6
203,6.8,2.6
203,6.8,2.6
203,6.8,2.6
203,6.8,2.6
203,6.8,2.6
203,6.8,2.6
204,6.9,3.1
204,6.9,3.1
204,6.9,3.1
204,6.9,3.1
204,6.9,3.1
204,6.9,3.1
204,6.9,3.1
204,6.9,3.1
204,6.9,3.1
204,6.9,3.1
204,6.9,3.1
204,6.9,3.1
204,6.9,3.1
204,6.9,3.1
204,6.9,3.1
204,6.9,3.1
204,6.9,3.1
204,6.9,3.1
205,6.4,2.4
205,6.4,2.4
205,6.4,2.4
205,6.4,2.4
205,6.4,2.4
205,6.4,2.4
205,6.4,2.4
205,6.4,2.4
205,6.4,2.4
205,6.4,2.4
205,6.4,2.4
205,6.4,2.4
205,6.4,2.4
205,6.4,2.4
205,6.4,2.4
205,6.4,2.4
205,6.4,2.4
205,6.4,2.4
206,6.7,3
206,6.7,3
206,6.7,3
206,6.7,3
206,6.7,3
206,6.7,3
206,6.7,3
206,6.7,3
206,6.7,3
206,6.7,3
206,6.7,3
206,6.7,3
206,6.7,3
206,6.7,3
206,6.7,3
206,6.7,3
206,6.7,3
206,6.7,3
207,6.9,2.3
207,6.9,2.3
207,6.9,2.3
207,6.9,2.3
207,6.9,2.3
207,6.9,2.3
207,6.9,2.3
207,6.9,2.3
207,6.9,2.3
207,6.9,2.3
207,6.9,2.3
207,6.9,2.3
207,6.9,2.3
207,6.9,2.3
207,6.9,2.3
207,6.9,2.3
207,6.9,2.3
207,6.9,2.3
208,7,3.2
208,7,3.2
208,7,3.2
208,7,3.2
208,7,3.2
208,7,3.2
208,7,3.2
208,7,3.2
208,7,3.2
208,7,3.2
208,7,3.2
208,7,3.2
208,7,3.2
208,7,3.2
208,7,3.2
208,7,3.2
208,7,3.2
208,7,3.2
209,7,2.1
209,7,2.1
209,7,2.1
209,7,2.1
209,7,2.1
209,7,2.1
209,7,2.1
209,7,2.1
209,7,2.1
209,7,2.1
209,7,2.1
209,7,2.1
209,7,2.1
209,7,2.1
209,7,2.1
209,7,2.1
209,7,2.1
209,7,2.1
210,6.9,3.1
210,6.9,3.1
210,6.9,3.1
210,6.9,3.1
210,6.9,3.1
210,6.9,3.1
210,6.9,3.1
210,6.9,3.1
210,6.9,3.1
210,6.9,3.1
210,6.9,3.1
210,6.9,3.1
210,6.9,3.1
210,6.9,3.1
210,6.9,3.1
210,6.9,3.1
210,6.9,3.1
210,6.9,3.1
201,5.8,3.6
201,5.8,3.6
201,5.8,3.6
201,5.8,3.6
201,5.8,3.6
201,5.8,3.6
201,5.8,3.6
201,5.8,3.6
201,5.8,3.6
201,5.8,3.6
201,5.8,3.6
201,5.8,3.6
201,5.8,3.6
201,5.8,3.6
201,5.8,3.6
201,5.8,3.6
201,5.8,3.6
201,5.8,3.6
202,6.2,3.6
202,6.2,3.6
202,6.2,3.6
202,6.2,3.6
202,6.2,3.6
202,6.2,3.6
202,6.2,3.6
202,6.2,3.6
202,6.2,3.6
202,6.2,3.6
202,6.2,3.6
202,6.2,3.6
202,6.2,3.6
202,6.2,3.6
202,6.2,3.6
202,6.2,3.6
202,6.2,3.6
202,6.2,3.6
203,6.2,2.7
203,6.2,2.7
203,6.2,2.7
203,6.2,2.7
203,6.2,2.7
203,6.2,2.7
203,6.2,2.7
203,6.2,2.7
203,6.2,2.7
203,6.2,2.7
203,6.2,2.7
203,6.2,2.7
203,6.2,2.7
203,6.2,2.7
203,6.2,2.7
203,6.2,2.7
203,6.2,2.7
203,6.2,2.7
204,6.4,3
204,6.4,3
204,6.4,3
204,6.4,3
204,6.4,3
204,6.4,3
204,6.4,3
204,6.4,3
204,6.4,3
204,6.4,3
204,6.4,3
